customer_id,name,email,quality_score,total_transactions,successful_transactions,failed_transactions,average_transaction_value,lifetime_value
2880,Stephanie Benitez,housejessica@example.net,0.769,4,3,1,4024.51,12073.53
2881,Michelle Oneal,pjohnson@example.org,0.529,27,14,13,372.14,5209.95
2882,Caitlin Russo,uramirez@example.net,0.873,39,34,5,2789.71,94850.14
2883,Laura Pugh,devonmcneil@example.net,0.894,24,21,3,3353.82,70430.21
2884,Amber Elliott,qsantos@example.net,0.886,32,28,4,4286.89,120032.87
2885,Todd Jenkins,johnsonjeffrey@example.net,0.841,5,4,1,3184.91,12739.64
2886,Ashley Little,travis71@example.net,0.676,24,16,8,2648.47,42375.55
2887,Tracy White,gomezdouglas@example.com,0.753,42,31,11,1841.97,57101.03
2888,Brandon Allison,foxrussell@example.org,0.641,46,29,17,2623.42,76079.04
2889,Cynthia Patel,saraho@example.net,0.69,7,4,3,4468.59,17874.37
2890,Spencer Stark,vkerr@example.net,0.721,19,13,6,1509.58,19624.49
2891,John Martinez,lgreer@example.org,0.768,40,30,10,3562.43,106873.01
2892,David Mcfarland,jamesblack@example.net,0.866,4,3,1,2563.37,7690.1
2893,John Reed,smithheather@example.com,0.529,19,10,9,493.29,4932.94
2894,Noah Gallagher,marksbarbara@example.net,0.646,44,28,16,4061.76,113729.27
2895,James Anderson,vlee@example.org,0.625,40,24,16,830.06,19921.41
2896,Rebecca Rhodes,ryanvicki@example.com,0.754,10,7,3,860.82,6025.72
2897,Gabriella Bowen,terri77@example.net,0.765,12,9,3,3805.72,34251.48
2898,Nancy Pennington,hansontina@example.com,0.907,22,19,3,4704.64,89388.14
2899,Holly Becker,mariah02@example.com,0.321,31,9,22,3472.3,31250.67
2900,Shane Harvey,mrobinson@example.org,0.658,37,24,13,4861.31,116671.35
2901,Cynthia Horton,thomas03@example.net,0.588,48,28,20,2282.1,63898.83
2902,Kevin Long,gbarnes@example.com,0.521,40,20,20,2984.94,59698.71
2903,Jason Navarro,michael29@example.org,0.955,19,18,1,1127.36,20292.49
2904,April Suarez,hollandjames@example.org,0.597,6,3,3,4158.47,12475.42
2905,Steven Johnson,kylesullivan@example.org,0.853,23,19,4,1954.04,37126.84
2906,Jennifer Moore,paulphilip@example.net,0.893,18,16,2,3012.28,48196.53
2907,Mr. Bryan Pratt DVM,josephsoto@example.com,0.675,8,5,3,3794.11,18970.56
2908,David Chapman,jonesbrittany@example.com,0.795,4,3,1,4204.3,12612.9
2909,James Chavez,christopher91@example.org,0.883,12,10,2,3221.88,32218.83
2910,Katherine Martinez,greendaniel@example.net,0.723,38,27,11,1730.84,46732.77
2911,Barry Hill PhD,sally93@example.net,0.899,44,39,5,2225.93,86811.25
2912,Christopher Johnson,zsanchez@example.com,0.687,4,2,2,2310.38,4620.75
2913,Timothy Daniel,taylorjessica@example.net,0.695,40,27,13,518.99,14012.77
2914,Leonard Bush,qharrison@example.com,0.909,42,38,4,1526.62,58011.59
2915,Tyler Gibson,tami45@example.org,0.938,27,25,2,382.31,9557.87
2916,Brian Farley,pamelajennings@example.org,0.819,3,2,1,2914.33,5828.67
2917,Colin Walker,kristopherrobinson@example.com,0.654,33,21,12,1353.55,28424.54
2918,Adam Luna,carlos70@example.com,0.611,44,26,18,4858.67,126325.3
2919,Austin Collins,ashleynicole@example.net,0.908,29,26,3,2945.0,76570.09
2920,Carrie Reyes,mikecowan@example.com,0.524,36,18,18,458.8,8258.4
2921,Jacqueline Gray,chelsea54@example.net,0.78,7,5,2,676.61,3383.04
2922,David Rice,carla22@example.net,0.406,21,8,13,2119.36,16954.87
2923,Aaron Flores,mweber@example.com,0.906,28,25,3,1295.2,32380.08
2924,Danielle Molina,hansoneric@example.com,0.917,4,3,1,1467.0,4400.99
2925,Johnny Miller,ncervantes@example.org,0.571,31,17,14,299.18,5086.01
2926,Jessica Nelson,kimberly13@example.com,0.795,12,9,3,775.45,6979.07
2927,Jillian King,jesse74@example.com,0.762,2,1,1,4189.06,4189.06
2928,Thomas Jackson,erios@example.net,0.894,33,29,4,2240.49,64974.31
2929,Cody Watson,wanda43@example.org,0.901,8,7,1,2668.42,18678.94
2930,Scott Moore,yjones@example.net,0.852,5,4,1,3909.83,15639.32
2931,William Marks,michaelbaker@example.org,0.812,10,8,2,4772.41,38179.3
2932,Johnny Sawyer,higginslisa@example.org,0.735,3,2,1,2139.23,4278.46
2933,Beth Long,catherinestrickland@example.net,0.58,5,2,3,2363.3,4726.61
2934,Sierra Byrd,phillipsronald@example.net,0.961,7,6,1,3409.32,20455.9
2935,Ana Barajas,keith12@example.org,0.806,10,8,2,2214.54,17716.29
2936,Johnny Kelly,roachderrick@example.org,0.431,34,14,20,1944.24,27219.36
2937,Stephanie Mann,rodriguezbrian@example.org,0.552,33,18,15,467.2,8409.56
2938,Dr. Kimberly Johnson,josephjennifer@example.com,0.789,45,35,10,1159.54,40583.9
2939,Kristen Jacobs,kendranavarro@example.com,0.736,20,14,6,3458.55,48419.67
2940,Brent Ruiz,phillipsnicole@example.org,0.509,27,13,14,4998.54,64980.96
2941,Rachel Martinez DDS,danielsdestiny@example.net,0.743,16,11,5,4088.61,44974.69
2942,Michael Rodriguez,wolftrevor@example.org,0.504,25,12,13,4027.16,48325.89
2943,Brian Bender,jennifer50@example.com,0.379,39,14,25,4647.42,65063.86
2944,Meredith Peterson,savagematthew@example.org,0.832,13,10,3,2511.57,25115.75
2945,Matthew Morgan,tgarcia@example.org,0.43,13,5,8,745.55,3727.74
2946,Micheal Gonzalez,destiny78@example.net,0.672,49,32,17,3608.82,115482.36
2947,Rachel Green,thomashill@example.org,0.757,26,19,7,1252.16,23791.02
2948,Matthew Dunn,torrescolleen@example.org,0.495,38,18,20,4815.06,86671.08
2949,Mario Ortiz,jrios@example.org,0.329,45,14,31,1523.71,21331.92
2950,Juan Cabrera,williamcruz@example.net,0.486,48,23,25,2397.2,55135.53
2951,Andrew Morales,erin91@example.org,0.876,42,36,6,2931.83,105545.75
2952,Karen Johnson,kennethreilly@example.com,0.941,27,25,2,465.82,11645.5
2953,Sandra Hill,christy22@example.com,0.535,4,2,2,601.41,1202.83
2954,Jennifer Roberts,aaron69@example.net,0.502,5,2,3,4188.83,8377.67
2955,Alex Gordon,blevinsregina@example.net,0.627,47,29,18,4541.14,131693.16
2956,John Collins,briana36@example.net,0.591,21,12,9,4715.58,56587.01
2957,Ashley Holmes,iellis@example.com,0.683,29,19,10,2430.75,46184.32
2958,Brian Harrison,yolandagarrett@example.com,0.569,34,19,15,1361.79,25874.05
2959,Renee King,sandragarcia@example.net,0.587,21,12,9,4503.24,54038.87
2960,Michael Rice,xmartinez@example.net,0.778,3,2,1,1281.74,2563.48
2961,Edward Tran,keyryan@example.org,0.39,44,17,27,2026.23,34445.88
2962,Rachel Davis,rosaleskimberly@example.net,0.811,34,27,7,1364.93,36853.19
2963,Amy Smith,jennifermorgan@example.org,0.818,34,27,7,934.81,25239.79
2964,Ryan Herrera,sharon65@example.com,0.694,36,24,12,2104.89,50517.29
2965,Michael Tucker,brhodes@example.org,0.521,45,23,22,808.17,18587.88
2966,Brooke Tanner,perezkeith@example.org,0.858,4,3,1,3305.44,9916.31
2967,Kristin Murphy,robertbowen@example.org,0.806,34,27,7,4844.78,130809.03
2968,Ashley Navarro,zacharybird@example.net,0.646,4,2,2,3212.51,6425.02
2969,Jessica Stone,austin37@example.org,0.539,13,7,6,1338.49,9369.4
2970,Tonya Robbins,fryejennifer@example.com,0.836,20,16,4,2001.43,32022.89
2971,James Vincent,ymyers@example.org,0.416,33,13,20,4270.1,55511.32
2972,Kyle Higgins,nfritz@example.com,0.944,19,17,2,1298.52,22074.84
2973,Timothy Ayala,james72@example.com,0.916,22,20,2,895.96,17919.24
2974,Daniel Boone,warrenvictoria@example.net,0.809,16,12,4,4934.38,59212.59
2975,Ronald Walker,cervantesmatthew@example.net,0.831,44,36,8,3595.26,129429.21
2976,Joseph Harvey,douglasroberts@example.net,0.768,37,28,9,440.81,12342.69
2977,John Allen,thomas36@example.net,0.228,24,5,19,4544.48,22722.39
2978,Michelle Curtis,andreawright@example.org,0.492,48,23,25,4429.82,101885.89
2979,Keith Patrick,davidcarpenter@example.net,0.701,17,11,6,4361.33,47974.62
2980,Carlos Pineda,marissaboyer@example.org,0.869,25,21,4,3522.83,73979.34
2981,Megan Clark,fryan@example.net,0.802,34,27,7,1618.26,43692.96
2982,Paul Smith,rileyjordan@example.com,0.659,40,26,14,3408.86,88630.45
2983,Jessica Villarreal,shafferjohnny@example.net,0.741,16,11,5,3733.5,41068.51
2984,Alex Harris,allisonmanning@example.org,0.798,35,27,8,1539.3,41561.01
2985,Lindsey Greer,dhunt@example.net,0.572,17,9,8,1760.71,15846.37
2986,Denise Campbell,zacharyhenderson@example.com,0.59,12,7,5,2935.73,20550.14
2987,Ms. Susan Hunt,anablack@example.com,0.91,48,43,5,650.37,27965.96
2988,Derrick Durham,jfleming@example.com,0.968,48,46,2,2307.65,106152.09
2989,Michelle Flynn,frostdavid@example.com,0.8,15,12,3,682.06,8184.74
2990,George Arroyo,vegamichael@example.org,0.808,45,36,9,3787.05,136333.83
2991,Harold Lee,chloe46@example.net,0.212,10,2,8,4056.43,8112.87
2992,Nathaniel Flores,diana88@example.net,0.594,40,23,17,2635.25,60610.73
2993,Luis Davis,james38@example.net,0.86,29,24,5,3712.43,89098.3
2994,Rebecca Adams,edwardjenkins@example.net,0.579,13,7,6,3074.11,21518.8
2995,Robin Butler,lisasilva@example.org,0.494,48,23,25,1774.31,40809.16
2996,Dr. Danny Horn,karmstrong@example.org,0.328,34,11,23,1659.56,18255.14
2997,Janet Johnston,thomas51@example.org,0.525,39,20,19,4745.75,94915.01
2998,Brandon Robinson,roger53@example.com,0.746,47,35,12,4841.55,169454.09
2999,Alexandra Rogers,bonniewhite@example.org,0.645,35,22,13,3486.67,76706.7
3000,Andrew Braun,lisabaxter@example.net,0.786,27,21,6,3767.91,79126.2
3001,Ryan Gill,curryrichard@example.org,0.857,26,22,4,1812.59,39876.91
3002,Nicole Garza,anthonywright@example.net,0.511,3,1,2,4159.21,4159.21
3003,Michelle Lane,joshua60@example.com,0.504,7,3,4,3846.05,11538.14
3004,Mark Gray,amanda01@example.com,0.867,2,1,1,1581.6,1581.6
3005,Michael Taylor,turnerkaren@example.org,0.926,18,16,2,4655.24,74483.91
3006,Joyce Little,matthewjohnson@example.net,0.812,5,4,1,2062.09,8248.35
3007,Brian Rodriguez,osloan@example.org,0.461,21,9,12,2896.86,26071.76
3008,Dorothy Burke,walshcurtis@example.org,0.594,42,24,18,442.93,10630.37
3009,Deborah Bradley,yvasquez@example.net,0.429,38,16,22,2708.93,43342.83
3010,Brandon Lawrence,christopher18@example.org,0.637,45,28,17,1360.97,38107.28
3011,Christine Wagner,dawn43@example.org,0.662,25,16,9,3593.85,57501.57
3012,Ashley Campbell,lawrence56@example.net,0.882,43,37,6,1698.48,62843.74
3013,Alexandra Hoffman,yatesanna@example.org,0.541,47,25,22,4149.29,103732.29
3014,Robert Smith,gwarren@example.net,0.839,46,38,8,3324.02,126312.92
3015,Jennifer Bullock,samuelgarza@example.com,0.7,17,11,6,2805.99,30865.86
3016,Michael Lawrence,wcastro@example.net,0.854,2,1,1,1425.23,1425.23
3017,Robert Johnson,russell05@example.com,0.935,30,28,2,1416.07,39650.02
3018,Madeline Dalton,xrivera@example.org,0.608,4,2,2,4434.05,8868.09
3019,Lydia Gonzalez,tylersmith@example.com,0.866,9,7,2,709.49,4966.46
3020,Jared Horn,andreamaxwell@example.com,0.822,9,7,2,1979.18,13854.28
3021,Derek Jacobs,christine50@example.com,0.735,46,33,13,1531.0,50522.87
3022,Mr. Robert Robinson MD,freemanalyssa@example.org,0.592,46,27,19,277.17,7483.6
3023,Stanley Evans,kathleenmartinez@example.org,0.792,23,18,5,2905.61,52300.92
3024,Marilyn Thompson,kelsey51@example.org,0.76,21,15,6,348.95,5234.23
3025,Jennifer Ward,qnorris@example.com,0.905,4,3,1,2047.42,6142.26
3026,Phyllis Hull,zgordon@example.org,0.608,45,27,18,1518.78,41006.96
3027,Brenda Coffey,unorris@example.org,0.651,24,15,9,2961.28,44419.25
3028,Amanda Atkinson,jgomez@example.com,0.696,34,23,11,1112.18,25580.17
3029,Miss Linda Hoffman,molly14@example.com,0.497,34,16,18,4955.52,79288.25
3030,Lisa Brown,garnerdeanna@example.com,0.728,46,33,13,1895.3,62544.92
3031,Gary Guerra,qhall@example.net,0.872,22,19,3,646.86,12290.36
3032,Sabrina Thomas,danielsthomas@example.com,0.947,1,0,1,1982.17,0.0
3033,Dana Sullivan,richard80@example.net,0.374,46,17,29,1909.89,32468.11
3034,Robert Green,samanthaclark@example.net,0.803,35,28,7,4753.2,133089.57
3035,Mr. Matthew Jimenez MD,shenderson@example.org,0.85,1,0,1,4999.38,0.0
3036,Ian Brown,brian92@example.net,0.712,13,9,4,2292.56,20633.0
3037,Felicia Cook,zgonzalez@example.com,0.797,9,7,2,423.88,2967.15
3038,Bailey West,robinsonbrittney@example.org,0.865,3,2,1,3160.88,6321.76
3039,Andrew Smith,danielgomez@example.net,0.815,43,35,8,3902.03,136571.21
3040,Nicole Martinez,mariabarrett@example.com,0.705,3,2,1,3459.95,6919.89
3041,Samuel Becker,krystalrichmond@example.net,0.843,41,34,7,472.83,16076.13
3042,Andrew Braun,hperkins@example.com,0.908,15,13,2,2682.81,34876.51
3043,Dale Campos,jmccormick@example.com,0.842,40,33,7,3318.38,109506.65
3044,Danielle Kidd,wilkinsmanuel@example.com,0.923,43,39,4,4610.03,179791.06
3045,Regina Miller,michelleflynn@example.org,0.669,32,21,11,4429.62,93021.94
3046,Gabrielle Delgado,davidsonconnie@example.net,0.837,28,23,5,2710.18,62334.17
3047,Jeremy Cole,mary32@example.net,0.923,45,41,4,4329.68,177516.95
3048,Jennifer Hernandez,athomas@example.net,0.804,47,37,10,4511.71,166933.3
3049,Michael Bush,thomassarah@example.com,0.832,11,9,2,2075.84,18682.58
3050,Jessica Eaton,shelly18@example.org,0.663,42,27,15,2335.05,63046.47
3051,Colin Phillips,alee@example.org,0.853,37,31,6,1037.65,32167.15
3052,Gabrielle Gross,ugarcia@example.net,0.644,27,17,10,1304.35,22173.93
3053,Nicholas Williams,williamsdebbie@example.com,0.668,33,22,11,716.22,15756.89
3054,Andrew Salazar,erikrogers@example.org,0.788,47,37,10,2863.49,105949.24
3055,Dominique Knox,caseantonio@example.com,0.629,4,2,2,3760.4,7520.8
3056,Stacey Miller,williamsonkimberly@example.org,0.713,19,13,6,1065.12,13846.58
3057,Marcus Cooley,kevinglenn@example.net,0.45,45,20,25,4870.25,97404.93
3058,Randall Hill,castillochristopher@example.org,0.487,1,0,1,3433.54,0.0
3059,Wayne Schneider,thomas49@example.net,0.652,48,31,17,344.35,10674.75
3060,Ashley Lane,emily12@example.net,0.714,36,25,11,767.34,19183.62
3061,Robert Hammond,jill12@example.net,0.89,1,0,1,2537.48,0.0
3062,Tina Davis,powersanthony@example.net,0.793,46,36,10,2630.7,94705.35
3063,Rose Barrett,anthony27@example.net,0.546,5,2,3,2740.34,5480.69
3064,Sonya Underwood,harrissarah@example.net,0.737,43,31,12,4035.02,125085.62
3065,Dr. Jose Taylor,prattcrystal@example.com,0.778,36,27,9,3406.69,91980.72
3066,Chad Mack,heathrandall@example.net,0.675,12,8,4,3065.9,24527.18
3067,Pamela Rivera,kevinjacobson@example.com,0.954,46,43,3,1309.64,56314.49
3068,Douglas Moore,johnsonmichael@example.org,0.45,18,8,10,3768.25,30146.02
3069,Scott Lewis,katherinepham@example.com,0.487,14,6,8,4152.69,24916.12
3070,Rodney Fernandez,ihurst@example.net,0.745,4,2,2,2337.34,4674.68
3071,Christine Moore,buchananrebecca@example.com,0.927,43,39,4,2680.49,104539.14
3072,Samuel Hines,krista14@example.com,0.831,48,39,9,4859.83,189533.41
3073,Sharon Stevens,dianecline@example.net,0.661,33,21,12,2566.33,53892.84
3074,Peter Powell,michael79@example.net,0.638,48,30,18,3634.73,109042.03
3075,Christy Rodriguez,cortezrobert@example.net,0.791,48,37,11,3145.04,116366.64
3076,William Gilbert,qrogers@example.org,0.651,11,7,4,4050.16,28351.11
3077,Daniel Nguyen,lauren61@example.org,0.701,10,7,3,3555.57,24888.99
3078,Brenda Meyer,carrieblake@example.net,0.903,36,32,4,455.99,14591.61
3079,Derrick Cole,kathrynvasquez@example.com,0.514,22,11,11,2137.7,23514.74
3080,Brenda Glass,lawrence93@example.org,0.766,5,3,2,1112.74,3338.22
3081,Kathleen Bailey,saracook@example.net,0.701,13,9,4,3302.05,29718.47
3082,Nicholas Smith,kcortez@example.net,0.315,34,10,24,1017.03,10170.3
3083,Ryan Ward DDS,vincent04@example.net,0.88,39,34,5,2844.19,96702.4
3084,Leslie Shaw,kingjohn@example.org,0.61,26,15,11,2635.13,39526.93
3085,Shannon Matthews,ellisonjoshua@example.org,0.953,10,9,1,1948.76,17538.82
3086,Robert Gonzalez,stewartkimberly@example.org,0.69,33,22,11,2574.41,56636.97
3087,Joseph Lambert,pjacobson@example.org,0.874,2,1,1,4756.77,4756.77
3088,Thomas Ramirez,amy80@example.com,0.556,44,24,20,3480.45,83530.74
3089,Tammy Browning,allendavid@example.org,0.792,44,34,10,2660.81,90467.69
3090,Daniel Compton,edwardschristian@example.net,0.443,30,13,17,1734.41,22547.38
3091,Tonya Reed,tanyamcconnell@example.org,0.63,23,14,9,403.67,5651.35
3092,Rachel Mccann,btucker@example.org,0.7,24,16,8,898.32,14373.07
3093,Jonathan Drake,robert70@example.net,0.739,47,34,13,1308.6,44492.5
3094,Jessica Berg,uhayden@example.net,0.523,49,25,24,416.53,10413.32
3095,John Brown,nicholas46@example.net,0.88,32,28,4,2944.25,82439.05
3096,Stephen Bean,stephenporter@example.net,0.756,30,22,8,4052.13,89146.8
3097,William Medina,christopherlowe@example.com,0.44,33,14,19,3526.99,49377.88
3098,Matthew Rogers,kelleysavannah@example.org,0.932,36,33,3,4188.33,138215.04
3099,Bryan Perez,dale61@example.com,0.679,27,18,9,3960.43,71287.69
3100,Erica Brown,shannonjohnson@example.com,0.675,3,2,1,326.21,652.43
3101,Kathleen Anderson,rodneyallison@example.org,0.9,8,7,1,1522.84,10659.91
3102,Alexander Poole,gutierrezkatelyn@example.com,0.863,38,32,6,2647.41,84717.21
3103,Allen Clayton,jasonfranklin@example.com,0.863,45,38,7,1873.12,71178.71
3104,Terry Kennedy,bscott@example.net,0.896,27,24,3,3451.69,82840.48
3105,Nicole Larsen,sherisanchez@example.com,0.805,15,12,3,3737.5,44850.02
3106,Matthew Anderson,ryan79@example.net,0.766,7,5,2,3706.09,18530.47
3107,Timothy Jenkins,christina69@example.net,0.876,44,38,6,3913.91,148728.67
3108,Angela Duke,dalton40@example.net,0.355,44,15,29,2047.29,30709.33
3109,Joshua Hall,kayla30@example.net,0.75,22,16,6,261.09,4177.46
3110,Samantha Stone,vmoreno@example.org,0.621,41,25,16,3573.15,89328.74
3111,Christina Pearson,jduran@example.org,0.625,8,4,4,807.32,3229.29
3112,Patrick Wilson,dylan63@example.com,0.587,27,15,12,2923.09,43846.29
3113,Heather Bartlett,bnorton@example.org,0.925,35,32,3,1503.28,48104.95
3114,Christina Roberts,lacey60@example.net,0.785,32,25,7,1027.21,25680.31
3115,Teresa Sanchez,anna61@example.com,0.504,3,1,2,4406.76,4406.76
3116,Andre Harrison,znunez@example.net,0.998,39,38,1,1971.34,74911.03
3117,Elizabeth Burke,hartlaura@example.com,0.792,10,7,3,1946.06,13622.39
3118,Emily Austin,pamross@example.net,0.596,8,4,4,982.09,3928.38
3119,Cindy West,tammy19@example.net,0.744,40,29,11,4488.71,130172.7
3120,Brittany Fitzpatrick,jeffrey88@example.org,0.371,3,1,2,2083.74,2083.74
3121,Daniel Wallace,mark45@example.org,0.716,28,20,8,486.74,9734.89
3122,John Armstrong,dakota86@example.com,0.533,32,17,15,4292.0,72964.02
3123,Douglas Smith,nicholasbeck@example.org,0.657,9,5,4,3185.37,15926.83
3124,Teresa Grimes,johndelgado@example.com,0.846,5,4,1,558.46,2233.85
3125,Terry Henry,boliver@example.net,0.785,32,25,7,865.94,21648.55
3126,Robert Wright,carrmarvin@example.org,0.766,8,6,2,1350.33,8101.98
3127,Kathleen Mcdowell,johnmontoya@example.org,0.771,26,20,6,2743.26,54865.2
3128,Jennifer Becker,cberry@example.com,0.785,38,29,9,1916.48,55577.85
3129,Caitlin Pittman MD,bleonard@example.net,0.82,41,33,8,773.14,25513.47
3130,Karen Miller,daniel45@example.org,0.936,25,23,2,3475.55,79937.64
3131,Jacqueline Carter,ashleysherman@example.org,0.577,35,20,15,1935.47,38709.33
3132,Mr. Kenneth Bowen,vrivas@example.net,0.669,49,32,17,3908.63,125076.18
3133,Tammy Hale,brittany64@example.net,0.889,39,34,5,1553.09,52805.06
3134,Ivan Ball,mtorres@example.org,0.743,11,8,3,4994.37,39954.92
3135,Rachel King,afoster@example.net,0.933,26,24,2,3631.22,87149.25
3136,Evan Orozco,voliver@example.com,0.788,38,29,9,2578.59,74779.03
3137,Erin English,maxlewis@example.org,0.761,15,11,4,3156.47,34721.16
3138,Justin Vargas,lsmith@example.net,0.734,47,34,13,1967.65,66900.07
3139,David Herring,sjohnson@example.com,0.809,4,3,1,4261.8,12785.39
3140,Hannah Stanley,pmanning@example.net,0.769,10,7,3,698.9,4892.31
3141,Zachary Williams,lauren77@example.org,0.806,14,11,3,3729.76,41027.41
3142,Lisa Rice,angela52@example.net,0.686,12,8,4,1407.93,11263.47
3143,Debra Smith,jordansanders@example.net,0.611,32,19,13,4989.91,94808.28
3144,Ryan Johnson,tiffany29@example.net,0.788,31,24,7,4708.62,113006.82
3145,Adam Hill,anthonybeck@example.com,0.96,11,10,1,2033.28,20332.76
3146,Nicholas Goodman,michelle41@example.com,0.823,2,1,1,4744.67,4744.67
3147,Daniel Green,john29@example.net,0.775,5,3,2,4025.56,12076.69
3148,Kristi Watson,victoriajenkins@example.net,0.466,11,5,6,2660.11,13300.54
3149,Margaret Graham,nelsonstephanie@example.com,0.951,31,29,2,3699.85,107295.51
3150,Dillon Garcia,andrea58@example.net,0.717,25,17,8,3026.36,51448.11
3151,Gregory Carney,kennedylarry@example.net,0.777,2,1,1,1665.1,1665.1
3152,Brian Williams,morenodiana@example.org,0.682,43,29,14,738.55,21418.04
3153,Antonio Thomas,scott25@example.net,0.918,47,43,4,2085.24,89665.49
3154,Tina Perry,kristinalucas@example.org,0.937,35,32,3,4342.52,138960.79
3155,Maria Wiggins,cunninghamgerald@example.org,0.777,23,17,6,3940.07,66981.17
3156,Janet Roman,pachecoandrew@example.com,0.701,22,15,7,219.21,3288.12
3157,William Jackson,jessicanguyen@example.net,0.732,15,10,5,1174.04,11740.44
3158,Melody Torres,krogers@example.com,0.546,1,0,1,761.15,0.0
3159,Patricia Cook,nancyowen@example.org,0.807,38,30,8,2614.54,78436.25
3160,Susan Mitchell,gonzalesvanessa@example.net,0.653,4,2,2,1015.72,2031.45
3161,Matthew Arnold,fnorris@example.com,0.731,27,19,8,3498.02,66462.47
3162,Lisa Taylor,erin72@example.org,0.552,26,14,12,3400.76,47610.66
3163,Cynthia Sharp,susanayers@example.com,0.926,14,12,2,2855.18,34262.2
